"BehaviorSpace results (NetLogo 6.0.3)"
"Project_structure.nlogo"
"Main experiment - just final result"
"11/14/2018 18:11:17:764 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","technology-increase","[step]","municipality-stats 0","municipality-stats 1","municipality-stats 2","municipality-stats 3","municipality-stats 4","municipality-stats 5","municipality-stats 6","municipality-stats 7","municipality-stats 8","municipality-stats 9"
"1300","1","240","39335,-0.02,0.5,1,0.5,3,true,false,204","40427,0,0.5,1,1,9,true,false,204","36018,-0.03,0.5,1,0.25,12,false,false,228","43848,0,1,0.5,0.5,18,true,false,192","50532,0.04,1,0.5,0.25,18,false,true,156","36422,0.04,0.75,0.75,0.75,15,false,true,60","33007,0.06,0.75,0.75,0.75,15,false,true,144","28107,0.07,0.75,0.75,0.75,3,true,false,193","48941,0.04,0.75,0.75,0.5,15,false,true,108","17850,0,1,0.5,1,15,false,false,180"
"1301","1","240","27921,0.01,1,0.5,1,15,true,true,197","47703,0.04,1,0.5,0.75,9,false,false,132","52079,0.04,1,0.5,0.25,12,true,false,72","58385,0.04,0.75,0.75,1,3,false,false,132","61080,0,1,0.5,1,6,false,false,132","41055,0.09,1,0.5,1,12,true,false,192","21607,0.05,0.5,1,1,15,false,true,132","38672,0.05,0.75,0.75,0.25,9,false,false,168","50561,0.04,1,0.5,0.75,18,false,true,122","53170,0.03,0.75,0.75,0.25,18,false,true,96"
"1302","1","240","15508,0.06,1,0.5,0.5,12,false,false,168","14440,-0.15,1,0.5,0.25,15,false,false,180","25331,-0.09,1,0.5,1,18,true,true,240","53988,0.04,0.5,1,0.5,3,false,false,120","33061,0.04,1,0.5,0.25,15,false,true,84","53035,0,0.75,0.75,0.5,12,true,true,228","38783,-0.06,0.5,1,1,12,true,false,240","24992,-0.08,0.5,1,0.75,9,true,false,240","30954,0.03,1,0.5,0.25,3,false,true,72","31555,0.05,0.75,0.75,1,15,false,true,80"
"1303","1","240","39795,0.05,0.75,0.75,0.75,3,false,false,36","22806,0.05,0.5,1,0.75,3,false,false,36","34194,0.05,0.5,1,0.75,12,true,true,36","54299,-0.08,0.5,1,1,15,true,false,216","33869,0.08,1,0.5,0.5,9,true,false,108","38416,0.06,0.5,1,0.25,9,true,false,72","55047,0.06,1,0.5,1,12,true,false,12","53247,0.05,0.5,1,0.25,12,false,false,108","29751,0.04,0.5,1,0.25,12,true,true,49","16783,0.05,1,0.5,0.25,12,false,true,60"
"1304","1","240","43807,0.04,0.5,1,0.75,15,false,false,216","49142,0,1,0.5,1,9,false,true,217","56914,-0.03,0.75,0.75,0.25,9,true,true,204","45734,0,1,0.5,0.75,6,true,true,216","26437,0.01,1,0.5,0.75,15,true,false,204","30733,-0.03,0.5,1,0.25,18,false,false,240","51040,0.01,1,0.5,1,3,false,false,198","27370,-0.01,0.5,1,0.5,15,true,false,228","39049,0.01,1,0.5,0.75,15,true,false,205","51452,0.03,0.75,0.75,0.5,6,false,true,180"
"1306","1","240","20664,-0.05,1,0.5,0.75,12,true,true,228","30180,-0.06,0.75,0.75,0.75,6,true,false,240","35408,-0.09,1,0.5,1,15,true,true,240","21525,-0.07,0.5,1,0.75,15,true,true,240","51448,-0.01,0.75,0.75,0.5,9,true,true,240","24944,-0.04,0.5,1,0.5,3,false,false,240","29384,-0.08,0.5,1,1,18,false,true,240","48257,-0.01,0.75,0.75,0.75,3,false,false,228","55785,-0.02,0.75,0.75,0.25,3,true,false,240","21825,-0.02,0.75,0.75,0.75,6,false,true,240"
"1308","1","240","56897,0.06,1,0.5,0.25,6,true,true,108","28689,0.05,0.5,1,0.75,15,true,true,36","16097,0.05,0.5,1,0.75,3,false,false,36","46652,0.04,0.5,1,0.25,18,false,false,192","44739,0.03,0.5,1,0.75,12,false,true,48","43817,0.04,1,0.5,0.5,3,true,true,36","57958,0.04,0.5,1,1,6,false,true,52","30853,0.05,0.5,1,0.5,12,false,false,60","57899,0.05,0.75,0.75,0.25,18,true,false,48","41363,0.05,0.75,0.75,0.25,18,false,false,60"
"1307","1","240","52960,-0.1,0.5,1,0.75,18,true,false,240","55950,-0.03,0.5,1,0.5,6,false,true,240","53665,-0.02,1,0.5,1,3,false,true,240","16399,-0.04,0.75,0.75,0.5,6,false,true,240","36833,-0.04,0.5,1,0.25,12,false,true,240","44820,-0.06,0.5,1,1,15,true,false,240","37519,-0.03,0.75,0.75,0.25,6,false,false,240","20201,-0.08,0.5,1,1,15,true,true,240","15064,-0.09,0.75,0.75,0.25,3,true,true,240","27807,-0.02,1,0.5,0.5,6,true,true,240"
"1310","1","240","47385,-0.02,1,0.5,0.25,12,true,false,156","35011,0.03,0.75,0.75,0.5,12,false,false,84","42743,-0.08,0.75,0.75,0.25,12,true,true,228","49932,0.03,0.75,0.75,0.5,3,false,true,156","45904,0.06,0.5,1,1,15,true,true,192","39741,0.04,0.5,1,0.5,18,false,false,144","50330,0.06,0.5,1,0.75,6,true,false,144","22408,0.05,0.5,1,0.5,12,true,true,121","38857,0.04,1,0.5,0.25,9,true,true,156","59546,0.03,0.5,1,1,15,false,true,53"
"1305","1","240","41919,-0.08,1,0.5,1,3,false,true,240","18046,0.04,0.75,0.75,0.5,3,false,false,156","25007,-0.1,1,0.5,0.25,3,false,false,216","26411,-0.11,1,0.5,0.75,18,false,true,240","42348,0.05,0.75,0.75,0.25,9,true,false,192","51510,0.02,1,0.5,0.5,9,true,true,216","32279,-0.1,0.75,0.75,0.25,9,false,false,180","40053,-0.08,1,0.5,1,3,true,false,240","28047,-0.1,1,0.5,1,15,false,false,240","24397,-0.13,0.5,1,0.75,3,true,true,240"
"1309","1","240","18513,-0.07,0.5,1,1,3,true,true,240","57469,0.03,0.75,0.75,0.25,6,false,true,156","33096,0.05,0.75,0.75,0.75,6,false,false,216","36463,-0.06,0.5,1,0.75,18,false,true,240","22565,0.04,1,0.5,0.25,3,true,true,156","28550,0.03,0.5,1,0.25,6,true,true,168","32827,-0.07,0.75,0.75,1,15,false,true,240","50523,-0.03,1,0.5,1,12,true,false,240","25350,0.03,0.5,1,0.25,18,false,true,180","14517,0.04,0.5,1,0.5,6,true,true,156"
"1311","1","240","41276,0.04,0.5,1,0.25,9,false,true,168","48350,0.04,0.75,0.75,0.5,3,false,true,132","12395,-0.03,0.75,0.75,0.25,6,false,false,227","54009,0.02,0.75,0.75,0.75,3,false,false,204","21246,0.03,0.75,0.75,0.25,9,false,true,108","26919,-0.02,0.75,0.75,0.5,6,false,false,201","42914,0,1,0.5,1,3,false,true,204","41273,-0.02,1,0.5,0.25,18,false,false,240","39360,0.03,1,0.5,0.75,12,false,true,44","44726,0.06,1,0.5,0.5,12,true,true,132"
"1313","1","240","38347,0.05,0.75,0.75,0.25,18,false,false,132","56994,0.04,0.75,0.75,0.75,15,false,true,49","41111,-0.08,0.5,1,1,6,false,false,240","29603,-0.03,1,0.5,1,6,false,false,240","31030,0.05,0.5,1,0.75,3,true,true,36","35879,0.06,0.5,1,0.75,9,false,false,180","44766,-0.15,0.5,1,0.25,9,true,false,240","62739,0.05,1,0.5,1,18,false,true,36","22608,0.05,1,0.5,0.5,12,true,true,36","44083,-0.04,0.75,0.75,1,9,true,false,240"
"1316","1","240","59807,0.06,1,0.5,1,15,true,true,24","39263,-0.06,1,0.5,0.75,12,true,true,240","34034,-0.09,0.75,0.75,1,6,true,false,240","13346,0.04,0.75,0.75,0.25,15,false,true,49","17177,-0.06,0.75,0.75,1,3,false,true,240","36471,-0.07,0.75,0.75,1,18,false,true,240","46209,-0.07,0.5,1,0.75,15,true,true,240","52393,-0.07,0.5,1,0.5,6,true,false,240","35968,0.05,0.75,0.75,0.5,9,false,true,84","49830,-0.05,0.5,1,0.25,3,true,false,240"
"1315","1","240","16432,-0.07,0.75,0.75,0.75,9,false,false,240","43651,-0.07,1,0.5,0.75,18,true,false,240","33928,0.05,0.5,1,0.25,15,true,true,84","26496,-0.06,0.75,0.75,0.75,15,false,false,240","53480,0.03,0.5,1,1,15,false,true,132","43253,-0.06,0.75,0.75,1,15,true,true,212","28192,0.06,0.75,0.75,0.25,18,true,true,156","43111,0.03,0.5,1,0.75,12,false,true,74","20866,0.02,0.5,1,0.75,18,true,true,216","29298,0.05,0.5,1,0.5,15,false,false,192"
"1314","1","240","21887,0.01,0.75,0.75,1,15,true,false,204","27485,0.03,0.5,1,0.5,3,false,true,180","20210,0.05,0.5,1,0.25,15,true,false,216","35137,-0.01,0.5,1,1,6,false,false,228","41993,0.03,0.5,1,0.75,3,false,true,156","21227,0.04,0.5,1,0.75,9,true,true,156","51172,0.03,1,0.5,0.75,15,false,false,168","23765,0.04,0.75,0.75,1,12,false,true,132","27964,-0.01,0.5,1,0.5,15,true,false,229","16661,0.01,0.75,0.75,1,3,true,false,204"
"1312","1","240","37138,0,0.5,1,1,3,true,false,228","29073,0.05,0.5,1,1,9,true,true,168","49963,0.05,1,0.5,0.75,18,true,true,132","47739,0.04,0.75,0.75,0.25,3,true,true,156","22834,0.04,0.75,0.75,0.25,12,false,false,168","49004,0.04,0.5,1,1,12,true,false,204","51229,0.04,1,0.5,0.75,3,false,true,132","17687,0.05,1,0.5,0.5,12,true,true,132","29255,0.04,0.5,1,0.5,18,false,false,168","21989,0.03,0.75,0.75,0.25,6,false,true,168"
"1317","1","240","16726,0.03,0.5,1,0.5,15,false,true,176","34490,0,0.75,0.75,0.75,9,true,false,228","24283,0,0.75,0.75,0.5,3,true,false,228","13109,0.03,0.5,1,0.25,3,false,true,192","53504,0.01,1,0.5,0.75,18,true,true,203","39998,-0.03,0.75,0.75,1,12,true,false,240","52498,0,0.5,1,0.25,3,true,true,240","50540,0.03,0.75,0.75,0.5,3,false,false,156","46161,-0.01,0.5,1,0.75,6,true,false,228","18488,-0.03,1,0.5,1,9,true,false,240"
"1318","1","240","39376,-0.06,0.75,0.75,1,15,true,true,240","38599,-0.07,0.75,0.75,0.25,12,true,false,240","52106,0.01,0.75,0.75,0.5,18,true,true,192","42928,-0.06,1,0.5,0.75,15,false,true,240","40771,-0.06,0.75,0.75,1,9,true,true,240","26026,0.03,0.5,1,0.25,3,false,true,180","44463,-0.08,0.5,1,0.5,9,true,false,240","20278,-0.03,1,0.5,0.75,9,true,false,240","54597,0.05,1,0.5,0.5,18,false,true,180","40744,-0.05,0.75,0.75,1,12,true,true,240"
"1319","1","240","25234,0.05,1,0.5,0.5,3,true,true,48","17015,0.04,0.5,1,0.5,18,false,true,132","58929,0.06,0.75,0.75,1,9,true,true,108","14318,-0.01,1,0.5,0.25,12,true,false,204","42211,0.06,1,0.5,0.5,15,true,true,60","44212,-0.03,0.75,0.75,0.25,12,false,false,228","35849,-0.04,1,0.5,0.25,12,false,true,96","47275,0.05,0.75,0.75,0.25,9,false,true,144","46688,0.04,0.75,0.75,0.5,9,true,true,120","21406,0.06,0.5,1,1,15,true,false,156"
"1320","1","240","26273,0,0.75,0.75,0.75,6,true,false,204","33472,0.01,1,0.5,1,12,false,false,180","22209,0.03,0.5,1,1,18,false,true,60","41997,0,0.75,0.75,0.75,18,true,true,228","35822,-0.03,0.75,0.75,0.25,9,true,false,132","32508,0.03,1,0.5,0.5,3,false,true,100","19226,-0.03,0.5,1,0.5,3,true,false,120","49732,0.03,1,0.5,0.25,12,false,false,180","24199,0,1,0.5,1,3,false,true,214","59715,0.06,0.5,1,0.5,9,true,false,156"
"1321","1","240","19601,0.06,0.75,0.75,0.5,12,false,false,168","28544,0.04,1,0.5,0.25,18,false,true,144","25946,0,1,0.5,1,12,false,false,145","14429,0.05,1,0.5,0.5,15,false,false,72","48071,0.03,0.5,1,0.25,6,false,true,147","51038,0.01,1,0.5,0.75,15,false,true,216","61781,0.05,0.5,1,0.5,12,true,true,96","40089,-0.03,1,0.5,1,9,false,false,240","62430,0.05,1,0.5,0.75,9,true,true,156","17020,-0.02,0.75,0.75,0.25,9,true,false,204"
"1322","1","240","59653,0.05,0.75,0.75,0.75,3,true,true,44","21499,0.03,1,0.5,0.25,9,false,true,49","57265,0,0.75,0.75,0.75,15,true,true,127","56197,0.03,0.75,0.75,0.5,3,false,false,36","31181,0.02,1,0.5,0.75,9,true,false,168","59367,0.07,1,0.5,1,6,true,false,84","58075,0.06,1,0.5,1,3,false,false,148","26377,0.05,0.5,1,0.75,12,false,false,96","22701,0.05,0.5,1,0.75,9,true,true,48","35721,-0.02,1,0.5,0.25,18,true,false,108"
"1323","1","240","24588,-0.06,1,0.5,0.75,15,false,false,240","29442,-0.08,1,0.5,1,6,true,false,240","20299,-0.08,0.75,0.75,0.75,3,true,true,240","16225,0.04,1,0.5,0.25,6,false,false,193","37127,0.04,0.5,1,0.5,18,false,true,156","36400,-0.07,0.75,0.75,0.5,6,true,true,240","37327,-0.08,0.5,1,0.75,15,true,true,240","32611,0.04,1,0.5,0.25,18,false,false,144","23141,-0.09,0.5,1,1,12,false,true,240","55021,-0.05,1,0.5,1,6,false,false,240"
"1324","1","240","46979,-0.01,1,0.5,0.75,18,false,true,240","31007,0,1,0.5,0.5,9,true,false,240","46503,-0.06,0.75,0.75,0.75,15,true,true,240","27552,-0.03,0.5,1,0.5,3,false,true,240","25335,-0.11,0.5,1,0.25,18,false,true,240","36711,-0.03,0.5,1,1,9,false,true,240","28905,-0.1,1,0.5,1,15,false,false,240","41485,-0.07,1,0.5,0.75,12,true,true,240","35418,-0.02,1,0.5,0.25,15,false,true,240","45565,-0.02,1,0.5,0.25,9,true,true,240"
"1325","1","240","36227,-0.03,1,0.5,1,12,false,false,240","54857,0.06,0.75,0.75,0.5,18,false,false,168","47645,-0.09,0.75,0.75,1,15,true,true,240","29549,0.05,1,0.5,0.75,6,true,true,84","40947,-0.06,0.5,1,0.75,15,true,false,240","52569,0,0.5,1,0.75,6,false,true,204","35608,0.04,1,0.5,0.5,6,false,true,48","44077,0.03,0.75,0.75,0.25,9,false,true,60","19654,-0.08,0.5,1,1,9,true,false,152","36426,0.04,0.75,0.75,0.25,15,false,true,74"
"1326","1","240","47985,0,0.75,0.75,0.5,15,false,false,228","49720,-0.04,1,0.5,0.5,18,true,false,228","20606,0,1,0.5,0.75,12,false,true,228","28990,0.05,0.75,0.75,0.25,9,true,false,216","26620,0.03,0.75,0.75,0.25,3,false,true,168","42635,0.03,0.5,1,0.5,3,false,false,168","48208,-0.06,0.5,1,1,18,true,true,240","15591,-0.02,0.75,0.75,0.25,12,true,true,216","20849,-0.01,1,0.5,0.75,12,true,true,188","56173,-0.06,0.5,1,1,15,true,false,240"
"1327","1","240","57039,0.05,0.75,0.75,0.25,15,false,false,72","47881,0,1,0.5,1,3,true,true,120","37543,0.05,1,0.5,0.25,12,false,true,120","30765,0.05,1,0.5,0.25,3,false,false,108","52122,-0.03,0.5,1,0.25,12,false,false,240","46704,-0.07,1,0.5,0.75,3,true,true,202","48578,0.05,0.75,0.75,1,3,false,false,36","50549,0.05,0.5,1,0.75,6,false,true,204","35521,0.04,1,0.5,0.25,6,false,true,72","42961,-0.04,0.5,1,0.25,6,false,true,168"
"1328","1","240","42279,0.04,0.5,1,0.75,15,true,true,125","21000,0.05,0.5,1,1,9,true,true,120","41550,0.07,1,0.5,1,18,true,false,96","45168,0.03,0.5,1,0.25,18,true,true,109","37196,0.04,0.5,1,0.75,9,false,true,123","41282,0.03,0.75,0.75,0.25,3,false,false,96","55194,0.03,0.5,1,0.25,6,false,true,156","56112,0.04,1,0.5,0.25,12,true,true,120","18610,0.03,1,0.5,1,6,false,true,42","35865,0.05,0.75,0.75,0.75,15,false,false,131"
"1329","1","240","38342,-0.02,0.5,1,0.25,6,true,false,168","27129,0.04,0.75,0.75,0.75,15,true,true,59","20105,0.05,1,0.5,1,3,false,true,144","14491,0.07,1,0.5,0.75,6,false,false,134","51836,0.04,1,0.5,0.75,6,false,true,49","17428,0.03,0.5,1,0.25,9,false,false,96","23777,0.04,1,0.5,0.25,12,true,true,96","42151,0.06,0.5,1,0.5,15,true,false,96","42539,0.06,0.5,1,1,12,true,false,157","21860,-0.01,0.5,1,0.5,15,true,false,144"
"1330","1","240","44230,0.06,1,0.5,0.75,3,true,true,188","41198,0.05,1,0.5,0.5,9,true,true,36","25055,0.04,1,0.5,0.75,12,true,false,211","34979,0.04,0.75,0.75,0.5,18,true,true,84","41820,0,0.75,0.75,0.25,12,true,true,120","57476,0.05,0.5,1,1,6,false,false,108","17040,0.03,0.5,1,0.75,6,false,false,60","54815,0.05,1,0.5,0.5,12,false,false,48","44963,-0.01,0.75,0.75,0.5,3,true,true,144","25727,-0.04,0.75,0.75,0.25,9,false,false,96"
"1331","1","240","55055,-0.05,0.5,1,0.75,12,false,true,240","49177,-0.08,0.5,1,0.5,6,true,true,240","27438,-0.09,0.75,0.75,1,6,true,false,240","37034,0.05,0.5,1,1,6,false,false,36","38986,0.05,0.75,0.75,0.5,3,false,true,144","57960,-0.02,1,0.5,0.5,6,false,false,216","27411,-0.04,0.5,1,0.25,6,false,false,168","31823,-0.1,0.5,1,0.75,3,true,false,240","37856,0.04,0.5,1,0.5,12,false,true,60","55781,-0.05,0.75,0.75,0.25,18,false,false,240"
"1332","1","240","43120,-0.09,0.5,1,0.25,15,true,false,240","36094,-0.08,0.75,0.75,0.75,9,false,true,240","34850,0.03,0.5,1,0.5,6,false,true,192","55639,-0.07,0.5,1,0.75,6,false,true,240","29332,-0.1,0.75,0.75,0.75,18,true,false,240","31134,0.03,1,0.5,0.25,3,false,true,168","19667,0.04,1,0.5,0.25,9,true,true,156","29011,-0.09,0.75,0.75,0.5,18,false,true,228","27629,-0.06,1,0.5,0.75,6,false,true,240","18417,-0.11,0.5,1,0.75,12,true,false,240"
"1333","1","240","16026,0.05,0.5,1,0.75,3,true,true,36","55920,0.03,0.5,1,1,15,true,false,186","27387,0.04,0.75,0.75,0.25,18,false,false,204","59470,0.06,0.5,1,0.75,18,false,false,108","35153,0.05,1,0.5,0.75,9,false,false,120","45663,-0.04,0.5,1,0.25,18,false,true,109","53850,0.01,1,0.5,0.75,18,true,true,201","29153,0.06,0.5,1,0.75,6,true,false,205","23996,0.05,1,0.5,1,3,true,true,168","25651,0.03,0.5,1,0.75,12,false,true,58"
"1334","1","240","52066,-0.01,0.5,1,1,3,true,true,240","60726,-0.02,0.5,1,1,18,false,true,228","39987,-0.05,1,0.5,1,3,false,false,240","39423,-0.02,0.5,1,0.75,9,false,false,240","41332,-0.04,1,0.5,0.25,6,true,true,120","52612,0.05,0.75,0.75,0.5,9,false,true,144","28274,0.05,0.5,1,0.5,18,false,true,216","24669,-0.11,0.75,0.75,0.75,18,true,true,240","44667,-0.03,0.5,1,0.25,3,true,true,240","47565,0.05,1,0.5,1,12,true,true,37"
"1337","1","240","40455,0.04,0.5,1,0.75,3,false,true,168","58649,-0.08,0.5,1,1,18,false,true,204","15276,0.04,0.75,0.75,1,9,true,true,39","23034,0.03,0.5,1,0.75,9,false,true,55","48729,0.06,1,0.5,0.5,6,true,true,120","22638,0.04,1,0.5,1,18,true,false,48","31488,0.07,1,0.5,0.5,9,false,false,180","35634,-0.12,0.5,1,1,18,true,false,240","52274,-0.09,0.5,1,0.5,18,true,true,240","36951,0.04,1,0.5,0.25,12,true,true,72"
"1336","1","240","41328,0.04,0.75,0.75,0.5,3,false,false,156","48699,0,1,0.5,0.75,6,true,true,216","27189,-0.01,0.5,1,1,18,false,true,240","20394,0.04,0.75,0.75,0.25,12,true,false,216","20602,0.03,0.5,1,0.5,6,false,true,156","21788,-0.01,0.75,0.75,0.5,3,true,false,240","38609,0.04,1,0.5,0.75,3,false,true,149","55023,-0.02,0.5,1,0.75,9,true,true,240","58478,-0.09,0.5,1,0.25,9,true,false,240","53340,0.01,0.75,0.75,1,12,true,false,220"
"1335","1","240","49351,0,0.75,0.75,0.75,9,true,true,228","51467,0.04,0.75,0.75,0.5,15,true,true,153","54430,-0.07,0.75,0.75,1,9,true,false,240","49471,0.03,0.75,0.75,1,15,true,false,204","56118,0.05,0.75,0.75,0.75,12,false,false,156","57191,0,1,0.5,0.25,18,true,false,228","30952,0.03,0.5,1,0.75,3,false,false,156","53254,0.05,0.75,0.75,1,18,false,false,135","31094,0.05,1,0.5,0.75,9,true,true,175","65975,0.04,0.5,1,0.75,3,false,false,156"
"1338","1","240","35067,0.02,1,0.5,1,18,true,true,192","52116,0.04,0.75,0.75,0.5,3,true,true,84","30275,0.01,1,0.5,1,15,false,false,214","28860,0.06,0.5,1,1,15,false,false,180","30217,0.01,1,0.5,0.75,18,true,false,216","37251,0.05,1,0.5,0.5,9,false,false,84","44926,-0.02,0.5,1,0.5,6,true,false,204","52481,0.04,0.75,0.75,0.5,3,true,true,132","26951,0.06,0.75,0.75,1,6,false,false,132","27983,0.06,0.5,1,1,15,true,true,204"
"1339","1","240","45978,0.04,1,0.5,0.5,9,false,false,120","36488,0.04,0.75,0.75,0.25,3,true,false,168","15534,0.03,0.75,0.75,0.25,6,false,false,96","53456,0.04,1,0.5,0.75,9,false,true,132","38051,0.03,1,0.5,0.75,6,false,false,36","50947,-0.04,0.75,0.75,0.75,12,true,true,208","28355,0.03,0.75,0.75,0.25,12,false,true,109","29706,0.06,0.5,1,1,12,false,false,216","47603,0.07,1,0.5,0.75,18,false,true,132","17670,0.05,0.5,1,0.5,3,true,true,120"
"1340","1","240","23249,0.05,0.5,1,0.5,18,true,true,48","46854,0.04,0.5,1,0.75,12,false,false,192","13036,0.05,0.5,1,0.5,9,true,true,60","24283,0.05,0.75,0.75,0.75,12,false,false,36","34274,-0.04,0.5,1,0.25,9,false,true,89","45965,0.04,0.5,1,0.25,3,false,true,72","31818,-0.01,1,0.5,0.5,18,false,false,168","36905,0.06,0.5,1,0.5,15,false,false,204","19751,0.05,0.75,0.75,0.5,9,false,true,108","49760,0.01,1,0.5,1,12,true,true,187"
"1342","1","240","27671,0.06,0.5,1,1,6,true,false,204","16901,0.03,0.5,1,0.75,9,false,true,66","17411,0.03,0.5,1,0.75,18,false,true,60","36970,0.05,0.75,0.75,0.5,3,true,false,216","38208,0.05,1,0.5,1,15,false,true,108","51639,0.05,1,0.5,0.5,18,false,false,140","17715,0.04,0.5,1,0.25,12,true,false,156","22680,-0.02,1,0.5,0.25,6,true,false,204","56606,0.05,0.5,1,0.75,12,false,false,120","44368,-0.04,1,0.5,0.25,18,false,true,145"
"1341","1","240","37716,-0.05,1,0.5,0.75,12,true,false,240","43124,0.05,0.5,1,0.25,12,false,true,168","32802,0.05,1,0.5,0.75,15,false,true,192","16337,0.04,1,0.5,0.75,3,false,false,120","54477,0.03,1,0.5,0.75,15,false,true,61","36484,-0.09,0.75,0.75,1,6,true,false,240","50920,0.05,0.5,1,0.5,6,false,false,132","36202,0.03,0.75,0.75,0.25,15,false,false,84","35288,-0.06,0.75,0.75,0.5,15,true,false,240","36490,-0.07,0.5,1,1,3,true,true,213"
"1343","1","240","44089,0.05,0.5,1,1,6,true,true,106","37481,-0.05,1,0.5,0.75,15,true,true,240","42053,-0.09,1,0.5,1,18,true,true,240","25720,0.04,0.75,0.75,0.5,6,true,true,131","50914,0.03,0.5,1,0.25,15,false,true,120","44661,-0.04,1,0.5,0.75,15,true,true,240","29331,0.04,0.75,0.75,0.5,9,false,true,72","37739,0.07,1,0.5,0.75,3,false,false,168","38785,0.05,1,0.5,0.5,18,false,false,72","32816,-0.04,0.5,1,1,9,false,true,240"
"1344","1","240","24975,-0.03,0.75,0.75,0.25,3,true,false,204","24218,0.03,0.5,1,0.5,3,false,true,60","38044,0.04,0.5,1,0.75,15,false,false,60","33368,-0.14,1,0.5,0.25,12,true,false,240","41766,0.07,0.75,0.75,1,15,true,false,202","45062,-0.03,0.5,1,0.25,15,false,false,228","31597,0.03,0.5,1,0.25,12,false,true,120","29393,0.08,1,0.5,0.5,15,true,false,182","45420,0.01,0.5,1,0.5,18,false,false,144","13429,0.03,1,0.5,0.75,15,false,true,48"
"1346","1","240","39056,0.06,0.5,1,1,15,true,true,84","36133,0.04,0.5,1,0.25,3,true,false,120","21210,0.05,0.5,1,0.75,18,false,true,45","35822,-0.09,0.75,0.75,0.25,18,false,false,169","49270,0.05,0.5,1,1,12,false,false,36","48664,0.03,0.75,0.75,0.25,15,false,true,93","34159,0.07,0.5,1,1,12,true,true,156","18682,0.04,1,0.5,0.25,3,false,false,132","25210,0.04,1,0.5,0.75,9,false,true,60","46657,0.07,0.75,0.75,1,6,true,false,180"
"1345","1","240","30580,-0.08,0.5,1,0.5,18,true,true,240","35249,-0.06,1,0.5,0.75,18,false,false,240","35749,-0.06,1,0.5,0.5,15,false,false,216","42171,-0.09,0.5,1,0.5,6,true,true,240","49623,0.05,0.75,0.75,0.25,9,true,true,48","25364,-0.07,0.5,1,1,9,true,true,240","23490,0.05,1,0.5,0.5,9,false,true,144","32870,-0.06,1,0.5,0.75,15,false,true,240","45387,-0.08,0.5,1,0.75,15,false,false,240","30939,0.05,1,0.5,0.75,18,false,false,36"
"1347","1","240","54650,0,1,0.5,0.5,3,true,true,179","67261,0.05,1,0.5,1,3,true,false,36","45804,0.04,0.75,0.75,0.25,6,false,true,72","17573,-0.1,1,0.5,0.75,3,true,false,240","49948,-0.05,0.5,1,1,9,false,true,240","29237,-0.01,0.75,0.75,0.5,9,true,false,216","22755,-0.09,1,0.5,1,15,false,false,240","51081,0.05,0.5,1,0.5,3,true,true,48","19126,0.05,1,0.5,0.5,3,false,false,48","46158,0.05,0.75,0.75,0.5,9,false,false,142"
"1351","1","240","62045,0.05,0.5,1,0.25,6,true,true,96","34131,-0.03,0.5,1,1,18,false,true,228","37424,-0.08,0.5,1,0.25,15,true,true,240","25760,-0.04,1,0.5,0.75,15,true,false,240","52450,-0.05,1,0.5,0.5,18,true,true,240","28106,-0.04,0.5,1,0.25,9,true,true,84","28241,-0.01,1,0.5,0.5,3,true,true,120","61802,0.05,0.5,1,0.75,3,false,false,168","38651,0,1,0.5,0.5,18,true,true,240","36103,-0.03,1,0.5,1,3,true,true,240"
"1349","1","240","24795,0.04,0.75,0.75,0.25,18,true,true,148","54612,-0.03,0.75,0.75,1,9,true,true,228","33128,0.05,1,0.5,0.75,6,true,false,96","53748,0.03,0.5,1,0.25,3,false,true,120","45484,0.05,0.5,1,0.5,9,true,false,120","47119,0.03,0.75,0.75,0.5,15,false,true,61","53788,0.08,1,0.5,0.75,6,false,false,180","30247,0.06,1,0.5,1,12,true,true,91","34523,0.06,1,0.5,0.75,6,true,true,118","20689,0.04,1,0.5,0.5,3,false,false,144"
"1348","1","240","32120,0.08,1,0.5,1,15,true,false,216","44766,0.04,0.75,0.75,0.75,9,false,true,153","48533,0.03,0.5,1,0.75,15,false,true,156","15971,0.05,0.75,0.75,0.5,6,true,false,132","41504,0.05,1,0.5,0.75,15,false,true,132","58984,-0.15,0.75,0.75,0.25,18,true,false,156","51127,0.06,0.75,0.75,1,12,true,true,165","12946,0.05,0.75,0.75,0.25,6,true,false,132","33804,0.04,0.75,0.75,0.5,6,true,false,132","44705,0.08,1,0.5,1,3,true,false,216"
"1352","1","240","28283,0,1,0.5,0.5,9,true,true,228","43327,0.03,1,0.5,0.25,18,false,true,109","26178,-0.03,0.5,1,0.25,18,true,true,192","25130,0.03,0.75,0.75,0.5,3,false,false,72","39913,-0.07,0.75,0.75,1,6,true,true,240","23006,0.05,0.75,0.75,0.25,18,false,true,108","26973,0,1,0.5,0.5,12,false,false,156","36915,0.04,0.5,1,0.5,9,false,false,168","35400,0.05,1,0.5,0.25,15,false,false,204","16282,0.03,0.5,1,0.75,18,false,true,60"
