"technology.increase","kpi_expenditure","kpi_final_gap","kpi_failure_count","behavior_importance_tendency","behavior_knowledge_tendency","behavior_target_tendency","behavior_price_tendency","behavior_sq_investment","behavior_centralized"
"1",41618,-0.01,240,"1","0.5","1","12",TRUE,FALSE
"1",37726,0.02,157,"1","0.5","1","9",TRUE,FALSE
"1",39869,-0.08,192,"0.5","1","1","18",FALSE,FALSE
"1",18987,-0.06,240,"0.75","0.75","0.75","18",FALSE,FALSE
"1",30457,-0.04,120,"0.75","0.75","0.25","6",FALSE,TRUE
"1",46006,-0.04,204,"0.75","0.75","0.25","9",FALSE,FALSE
"1",27645,0.05,204,"0.5","1","0.5","9",TRUE,FALSE
"1",21691,-0.08,240,"0.5","1","0.75","12",FALSE,FALSE
"1",26874,-0.03,240,"0.75","0.75","0.75","18",TRUE,FALSE
"1",52867,0.06,180,"0.75","0.75","0.25","9",TRUE,FALSE
"1",19635,0,168,"1","0.5","0.5","12",FALSE,FALSE
"1",45416,0.05,36,"0.75","0.75","0.5","6",FALSE,FALSE
"1",51252,0,168,"0.75","0.75","0.5","6",TRUE,TRUE
"1",54612,0.05,96,"0.5","1","0.5","3",FALSE,FALSE
"1",46798,-0.01,240,"1","0.5","0.25","15",TRUE,TRUE
"1",23379,0,228,"1","0.5","0.75","12",FALSE,FALSE
"1",16276,0.01,216,"1","0.5","0.75","3",TRUE,FALSE
"1",14926,0.05,72,"0.5","1","0.75","12",FALSE,TRUE
"1",13560,0.03,180,"1","0.5","0.5","6",FALSE,TRUE
"1",12583,0.04,93,"1","0.5","1","9",FALSE,TRUE
"1",24655,0.04,108,"0.75","0.75","0.5","15",TRUE,FALSE
"1",16073,0.03,48,"0.75","0.75","0.75","9",TRUE,TRUE
"1",58312,-0.08,240,"0.5","1","0.5","15",TRUE,FALSE
"1",29898,0.05,93,"1","0.5","0.25","15",TRUE,TRUE
"1",19270,0.03,166,"0.5","1","0.5","12",FALSE,TRUE
"1",21212,0.07,204,"0.75","0.75","1","3",FALSE,FALSE
"1",43077,-0.01,216,"0.5","1","0.75","6",TRUE,FALSE
"1",55293,0.04,168,"0.5","1","0.25","12",TRUE,TRUE
"1",17288,-0.04,240,"0.75","0.75","1","18",TRUE,TRUE
"1",44421,-0.03,240,"0.75","0.75","0.75","12",FALSE,FALSE
"1",40512,-0.08,240,"1","0.5","0.25","9",TRUE,FALSE
"1",27432,0.04,36,"0.5","1","0.75","12",TRUE,TRUE
"1",28925,-0.01,240,"0.5","1","0.75","9",TRUE,TRUE
"1",28874,-0.05,240,"0.75","0.75","0.75","12",TRUE,FALSE
"1",39124,-0.04,240,"1","0.5","0.75","18",TRUE,FALSE
"1",36833,-0.07,240,"0.5","1","0.75","12",TRUE,TRUE
"1",45298,0.08,144,"1","0.5","1","9",TRUE,FALSE
"1",23971,0.04,192,"0.5","1","0.25","6",TRUE,TRUE
"1",45976,-0.1,228,"0.5","1","0.75","9",FALSE,FALSE
"1",28499,0.04,156,"0.5","1","1","18",FALSE,TRUE
"1",55242,0.04,36,"1","0.5","0.75","9",FALSE,TRUE
"1",33403,-0.04,193,"1","0.5","0.25","18",FALSE,TRUE
"1",58679,0.06,180,"0.5","1","0.75","6",FALSE,FALSE
"1",32496,0.02,154,"1","0.5","1","18",TRUE,FALSE
"1",20571,-0.01,228,"1","0.5","0.5","3",FALSE,FALSE
"1",38073,-0.03,240,"1","0.5","1","3",FALSE,FALSE
"1",27622,-0.03,240,"1","0.5","1","6",TRUE,TRUE
"1",23276,0.05,36,"0.5","1","0.75","12",TRUE,FALSE
"1",17847,0.04,60,"0.75","0.75","0.5","9",FALSE,TRUE
"1",53913,-0.06,192,"1","0.5","0.75","9",FALSE,FALSE
"1",18898,0.06,156,"0.75","0.75","1","6",FALSE,TRUE
"1",32083,-0.09,204,"0.75","0.75","0.25","15",TRUE,FALSE
"1",28755,-0.06,240,"0.75","0.75","0.5","12",TRUE,FALSE
"1",19436,0.01,216,"0.5","1","0.75","18",TRUE,TRUE
"1",47745,-0.02,240,"1","0.5","1","12",TRUE,FALSE
"1",50268,0.07,120,"0.75","0.75","1","12",TRUE,FALSE
"1",27077,-0.06,240,"1","0.5","1","15",FALSE,FALSE
"1",37403,0.04,132,"0.5","1","0.75","18",FALSE,TRUE
"1",31707,-0.03,192,"1","0.5","0.25","9",FALSE,FALSE
"1",42378,0.05,36,"1","0.5","0.5","6",FALSE,FALSE
"1",35358,0.06,120,"0.75","0.75","0.5","6",TRUE,TRUE
"1",16318,0.03,156,"0.5","1","0.5","6",FALSE,FALSE
"1",32080,0.01,188,"0.75","0.75","0.75","15",TRUE,FALSE
"1",54213,-0.02,178,"1","0.5","0.25","3",TRUE,FALSE
"1",27251,0.04,44,"0.75","0.75","0.75","9",FALSE,TRUE
"1",30303,-0.08,240,"0.5","1","0.5","6",TRUE,FALSE
"1",38586,0.04,150,"0.5","1","1","12",FALSE,FALSE
"1",49150,-0.05,133,"0.75","0.75","0.25","12",FALSE,TRUE
"1",57886,-0.12,240,"0.75","0.75","1","3",FALSE,FALSE
"1",30096,-0.04,240,"0.75","0.75","0.25","12",FALSE,TRUE
"1",37853,-0.08,240,"0.5","1","1","3",FALSE,TRUE
"1",50709,-0.03,240,"0.5","1","0.25","3",TRUE,FALSE
"1",26772,-0.01,180,"0.75","0.75","0.5","18",TRUE,TRUE
"1",27881,0.06,204,"0.5","1","1","15",FALSE,TRUE
"1",42225,0.05,144,"1","0.5","0.25","3",FALSE,FALSE
"1",34501,0.01,226,"1","0.5","0.75","12",TRUE,FALSE
"1",21998,0.04,96,"0.5","1","0.5","18",TRUE,TRUE
"1",31900,-0.13,240,"1","0.5","0.25","6",TRUE,FALSE
"1",29900,0.04,49,"0.75","0.75","0.5","18",FALSE,TRUE
"1",38188,0.03,44,"1","0.5","0.75","6",FALSE,TRUE
"1",46961,-0.04,216,"1","0.5","0.25","3",FALSE,TRUE
"1",17293,-0.01,204,"1","0.5","0.75","18",FALSE,TRUE
"1",22372,0.03,156,"1","0.5","0.25","9",FALSE,FALSE
"1",19780,-0.03,180,"0.75","0.75","0.25","3",TRUE,FALSE
"1",17149,0.04,168,"1","0.5","0.25","9",TRUE,TRUE
"1",32310,-0.01,240,"0.75","0.75","1","12",FALSE,TRUE
"1",27311,0.06,180,"0.5","1","1","3",FALSE,FALSE
"1",29400,0.07,144,"0.75","0.75","0.5","9",TRUE,FALSE
"1",21927,-0.02,228,"0.75","0.75","0.5","12",FALSE,FALSE
"1",30236,0.06,204,"1","0.5","0.5","15",TRUE,TRUE
"1",52894,0.04,168,"0.5","1","0.25","15",FALSE,FALSE
"1",17008,0.04,142,"0.75","0.75","1","6",FALSE,TRUE
"1",50701,-0.03,240,"1","0.5","0.5","18",FALSE,TRUE
"1",22919,-0.11,240,"0.75","0.75","1","12",FALSE,FALSE
"1",26894,0.06,192,"0.5","1","1","6",FALSE,FALSE
"1",47499,0.05,36,"1","0.5","1","6",FALSE,TRUE
"2",46328,0.05,24,"0.5","1","0.75","9",TRUE,TRUE
"2",22158,0.05,84,"0.75","0.75","0.5","18",FALSE,FALSE
"2",15752,0.06,36,"1","0.5","0.5","15",TRUE,FALSE
"2",28197,0.05,84,"0.5","1","0.5","6",FALSE,FALSE
"2",53880,0.05,108,"0.75","0.75","0.5","12",FALSE,TRUE
"2",54805,0.05,60,"1","0.5","0.75","15",FALSE,FALSE
"2",17632,0.06,108,"0.5","1","0.5","3",TRUE,TRUE
"2",34548,0.06,84,"0.5","1","0.25","6",TRUE,FALSE
"2",47270,0.06,96,"1","0.5","0.75","3",TRUE,FALSE
"2",24534,0.05,36,"0.5","1","1","15",TRUE,TRUE
"2",46964,0.06,72,"0.5","1","1","15",TRUE,TRUE
"2",16816,0.06,112,"0.5","1","0.5","3",TRUE,FALSE
"2",23150,0.05,96,"1","0.5","0.25","12",FALSE,TRUE
"2",38124,0.07,96,"1","0.5","1","15",TRUE,TRUE
"2",42960,0.04,60,"0.5","1","0.5","18",FALSE,TRUE
"2",25876,0.05,72,"0.75","0.75","0.75","6",FALSE,FALSE
"2",47469,0.04,36,"0.5","1","1","18",FALSE,TRUE
"2",35867,0.05,40,"0.75","0.75","0.25","9",TRUE,TRUE
"2",23050,0.06,132,"0.75","0.75","1","12",FALSE,TRUE
"2",23831,0.05,12,"1","0.5","0.75","3",TRUE,TRUE
"2",16051,0.05,60,"0.75","0.75","0.5","12",FALSE,FALSE
"2",33217,0.05,36,"0.75","0.75","0.25","6",TRUE,TRUE
"2",40758,0.06,84,"1","0.5","0.75","6",FALSE,FALSE
"2",27387,0.05,24,"0.5","1","0.75","12",FALSE,FALSE
"2",36427,0.06,108,"0.75","0.75","1","12",FALSE,FALSE
"2",18681,0.05,60,"1","0.5","0.5","15",FALSE,TRUE
"2",23653,0.07,120,"1","0.5","0.75","15",TRUE,FALSE
"2",20762,0.07,72,"0.75","0.75","1","15",TRUE,FALSE
"2",26107,0.06,72,"0.75","0.75","1","15",FALSE,FALSE
"2",18914,0.04,72,"0.75","0.75","0.5","6",FALSE,TRUE
"2",12033,0.05,24,"0.5","1","0.5","3",FALSE,FALSE
"2",12303,0.05,36,"1","0.5","0.5","12",FALSE,FALSE
"2",17914,0.06,72,"0.75","0.75","1","18",TRUE,TRUE
"2",28734,0.05,45,"0.75","0.75","0.75","3",TRUE,TRUE
"2",50210,0.05,96,"1","0.5","0.25","15",FALSE,FALSE
"2",30589,0.06,96,"0.5","1","0.75","12",TRUE,FALSE
"2",14032,0.06,144,"0.5","1","0.25","18",TRUE,FALSE
"2",54006,0.06,168,"0.5","1","0.25","12",TRUE,FALSE
"2",32568,0.05,15,"0.5","1","0.5","3",TRUE,TRUE
"2",44847,0.05,156,"0.75","0.75","0.25","9",TRUE,FALSE
"2",33474,0.05,48,"0.75","0.75","0.75","12",FALSE,FALSE
"2",42195,0.05,48,"1","0.5","0.75","9",TRUE,TRUE
"2",27417,0.06,180,"1","0.5","0.25","15",TRUE,FALSE
"2",49370,0.06,72,"0.75","0.75","0.75","18",FALSE,FALSE
"2",37147,0.04,120,"0.75","0.75","0.25","6",FALSE,TRUE
"2",32960,0.04,84,"0.75","0.75","0.25","15",FALSE,TRUE
"2",31016,0.07,72,"1","0.5","0.75","3",TRUE,FALSE
"2",43163,0.04,48,"1","0.5","0.5","12",FALSE,TRUE
"2",30652,0.04,84,"1","0.5","0.25","6",FALSE,TRUE
"2",20819,0.05,144,"1","0.5","0.25","9",FALSE,FALSE
"2",27325,0.05,108,"0.5","1","0.5","3",TRUE,TRUE
"2",25012,0.04,60,"0.75","0.75","0.5","3",FALSE,TRUE
"2",17481,0.06,132,"0.5","1","1","18",FALSE,TRUE
"2",35828,0.05,168,"0.5","1","0.25","9",FALSE,FALSE
"2",42725,0.07,146,"0.75","0.75","0.75","18",TRUE,TRUE
"2",21368,0.04,48,"0.75","0.75","0.75","6",FALSE,TRUE
"2",51375,0.04,48,"0.75","0.75","0.25","12",FALSE,TRUE
"2",31331,0.04,72,"0.5","1","0.25","12",FALSE,TRUE
"2",23152,0.05,48,"1","0.5","0.75","18",FALSE,FALSE
"2",41163,0.05,132,"1","0.5","0.25","12",FALSE,TRUE
"2",31027,0.06,114,"1","0.5","0.75","9",TRUE,TRUE
"2",49933,0.06,168,"0.5","1","1","6",TRUE,TRUE
"2",52018,0.06,180,"0.5","1","1","3",TRUE,TRUE
"2",30683,0.06,48,"0.5","1","0.5","18",TRUE,FALSE
"2",20776,0.06,72,"0.5","1","1","6",TRUE,FALSE
"2",19392,0.04,36,"0.75","0.75","0.5","6",FALSE,TRUE
"2",29962,0.06,48,"0.75","0.75","1","9",TRUE,FALSE
"2",30149,0.04,36,"0.5","1","0.5","3",FALSE,TRUE
"2",14064,0.05,132,"1","0.5","0.25","6",FALSE,TRUE
"2",29897,0.04,60,"0.5","1","0.5","3",FALSE,TRUE
"2",20879,0.05,120,"0.5","1","0.5","15",FALSE,TRUE
"2",40725,0.05,108,"0.75","0.75","0.25","18",FALSE,FALSE
"2",21057,0.04,24,"1","0.5","0.5","6",TRUE,TRUE
"2",21447,0.06,132,"1","0.5","0.5","15",FALSE,FALSE
"2",42522,0.04,48,"0.75","0.75","0.5","9",FALSE,TRUE
"2",14654,0.05,84,"1","0.5","0.5","6",FALSE,TRUE
"2",50754,0.05,84,"1","0.5","0.25","6",TRUE,TRUE
"2",49367,0.04,120,"0.5","1","0.5","18",FALSE,TRUE
"2",25335,0.06,72,"0.5","1","1","3",TRUE,FALSE
"2",31015,0.05,36,"0.5","1","0.25","15",FALSE,FALSE
"2",41068,0.04,72,"1","0.5","0.25","12",FALSE,TRUE
"2",47604,0.07,122,"1","0.5","1","3",FALSE,FALSE
"2",37232,0.05,84,"0.5","1","0.25","6",TRUE,FALSE
"2",17641,0.05,48,"0.5","1","0.25","18",TRUE,FALSE
"2",40411,0.05,156,"0.5","1","0.25","3",FALSE,FALSE
"2",39025,0.06,155,"1","0.5","0.5","15",FALSE,TRUE
"2",32721,0.06,120,"1","0.5","0.25","12",TRUE,FALSE
"2",34044,0.05,12,"0.5","1","0.75","6",TRUE,FALSE
"2",15156,0.04,113,"0.5","1","0.25","9",FALSE,TRUE
"2",32597,0.06,84,"1","0.5","1","6",TRUE,FALSE
"2",28734,0.05,72,"1","0.5","0.25","3",FALSE,FALSE
"2",24203,0.04,168,"0.5","1","0.25","18",FALSE,TRUE
"2",23065,0.06,72,"0.75","0.75","1","12",TRUE,FALSE
"2",12143,0.06,129,"0.75","0.75","0.25","3",TRUE,TRUE
"2",25258,0.06,192,"0.5","1","0.25","3",TRUE,FALSE
"2",29474,0.08,69,"1","0.5","1","6",TRUE,FALSE
"2",49787,0.06,48,"0.75","0.75","0.5","18",TRUE,FALSE
"2",25171,0.05,72,"1","0.5","0.5","15",FALSE,FALSE
"2",16616,0.06,180,"1","0.5","0.75","3",FALSE,TRUE
"2",21145,0.07,170,"0.75","0.75","0.5","9",TRUE,FALSE
"0.5",20488,-0.02,204,"1","0.5","1","6",TRUE,FALSE
"0.5",19551,-0.19,240,"0.75","0.75","0.75","15",TRUE,TRUE
"0.5",60470,-0.02,240,"0.5","1","0.25","12",FALSE,FALSE
"0.5",21735,-0.22,240,"0.5","1","0.25","12",FALSE,FALSE
"0.5",54162,-0.11,240,"1","0.5","1","3",TRUE,FALSE
"0.5",31743,-0.09,216,"0.5","1","0.75","3",FALSE,FALSE
"0.5",20023,-0.05,240,"1","0.5","0.25","9",FALSE,FALSE
"0.5",48401,-0.09,240,"1","0.5","0.5","6",FALSE,TRUE
"0.5",34793,-0.07,216,"0.5","1","1","15",FALSE,FALSE
"0.5",35094,-0.03,132,"0.5","1","1","3",FALSE,FALSE
"0.5",36650,-0.15,240,"0.5","1","0.75","12",FALSE,TRUE
"0.5",32213,-0.07,231,"1","0.5","0.5","3",TRUE,TRUE
"0.5",23408,0,156,"0.75","0.75","1","15",TRUE,TRUE
"0.5",45216,-0.21,240,"0.75","0.75","0.25","15",TRUE,TRUE
"0.5",59614,-0.12,240,"0.5","1","0.5","15",TRUE,FALSE
"0.5",15546,-0.03,156,"0.75","0.75","0.25","3",TRUE,TRUE
"0.5",37159,-0.14,240,"0.5","1","0.75","12",FALSE,FALSE
"0.5",30339,-0.03,144,"0.75","0.75","0.5","9",FALSE,TRUE
"0.5",57636,-0.06,240,"1","0.5","0.75","3",FALSE,FALSE
"0.5",57662,-0.14,240,"0.5","1","1","12",FALSE,FALSE
"0.5",38219,-0.02,156,"1","0.5","0.5","12",FALSE,FALSE
"0.5",19858,-0.03,192,"0.5","1","0.5","3",FALSE,FALSE
"0.5",21522,-0.01,240,"0.75","0.75","0.75","6",FALSE,FALSE
"0.5",40450,-0.04,168,"0.75","0.75","0.25","9",FALSE,TRUE
"0.5",25249,0.01,197,"1","0.5","1","12",FALSE,TRUE
"0.5",39932,-0.05,216,"1","0.5","0.75","9",TRUE,TRUE
"0.5",27449,-0.16,240,"1","0.5","0.5","9",TRUE,FALSE
"0.5",25805,-0.2,240,"1","0.5","0.75","18",TRUE,FALSE
"0.5",30176,-0.06,199,"1","0.5","0.25","6",TRUE,FALSE
"0.5",34954,-0.03,144,"0.5","1","0.5","18",FALSE,FALSE
"0.5",61854,-0.03,168,"0.5","1","0.25","15",FALSE,FALSE
"0.5",35443,-0.13,240,"1","0.5","0.5","18",FALSE,TRUE
"0.5",25582,-0.11,240,"0.75","0.75","0.5","12",TRUE,FALSE
"0.5",44364,-0.04,240,"1","0.5","0.75","6",FALSE,FALSE
"0.5",38084,-0.12,240,"0.75","0.75","0.75","6",TRUE,TRUE
"0.5",56048,-0.12,240,"0.75","0.75","0.5","18",TRUE,FALSE
"0.5",19808,-0.15,240,"1","0.5","0.5","15",TRUE,TRUE
"0.5",29207,-0.18,216,"1","0.5","0.25","12",TRUE,TRUE
"0.5",36798,-0.03,144,"0.5","1","0.5","6",FALSE,FALSE
"0.5",17701,-0.16,240,"0.75","0.75","0.5","18",TRUE,FALSE
"0.5",24351,-0.17,240,"0.75","0.75","1","6",FALSE,TRUE
"0.5",16080,-0.03,156,"0.75","0.75","0.25","3",FALSE,FALSE
"0.5",47036,-0.09,240,"1","0.5","0.25","6",FALSE,TRUE
"0.5",35364,-0.1,240,"0.75","0.75","0.25","12",FALSE,TRUE
"0.5",29940,-0.19,240,"0.75","0.75","0.75","3",FALSE,FALSE
"0.5",53467,-0.09,204,"0.5","1","0.5","15",TRUE,TRUE
"0.5",58780,-0.09,228,"0.5","1","1","3",FALSE,TRUE
"0.5",51800,-0.19,240,"0.75","0.75","0.75","3",FALSE,FALSE
"0.5",35357,-0.19,240,"0.5","1","0.75","15",FALSE,FALSE
"0.5",35260,-0.01,156,"1","0.5","0.25","12",TRUE,TRUE
"0.5",32385,-0.25,240,"1","0.5","0.25","18",FALSE,FALSE
"0.5",48430,-0.02,144,"0.5","1","0.75","18",FALSE,FALSE
"0.5",20535,-0.15,240,"0.75","0.75","0.5","12",TRUE,TRUE
"0.5",33791,-0.07,204,"0.75","0.75","0.5","3",TRUE,TRUE
"0.5",53365,-0.1,240,"1","0.5","0.75","15",FALSE,FALSE
"0.5",26538,-0.19,240,"0.5","1","0.75","12",FALSE,FALSE
"0.5",23609,-0.12,217,"0.5","1","1","15",TRUE,TRUE
"0.5",32388,-0.07,235,"1","0.5","0.25","9",TRUE,TRUE
"0.5",32445,-0.1,240,"1","0.5","1","3",FALSE,FALSE
"0.5",41906,-0.07,240,"0.75","0.75","0.5","9",TRUE,TRUE
"0.5",43653,-0.09,240,"0.75","0.75","0.75","6",FALSE,FALSE
"0.5",44455,-0.12,240,"0.75","0.75","0.75","6",TRUE,TRUE
"0.5",45717,-0.1,228,"0.75","0.75","0.75","3",TRUE,FALSE
"0.5",26261,-0.07,240,"1","0.5","0.25","18",FALSE,FALSE
"0.5",43966,-0.12,132,"0.5","1","1","18",TRUE,TRUE
"0.5",38226,-0.11,240,"0.5","1","1","6",TRUE,FALSE
"0.5",29275,-0.13,240,"1","0.5","1","9",FALSE,FALSE
"0.5",44503,-0.08,204,"1","0.5","0.25","9",TRUE,FALSE
"0.5",52105,-0.02,132,"0.75","0.75","1","9",FALSE,TRUE
"0.5",36832,-0.07,228,"0.5","1","0.5","12",TRUE,TRUE
"0.5",28190,-0.09,240,"0.75","0.75","0.5","18",FALSE,TRUE
"0.5",30369,-0.05,228,"1","0.5","0.5","18",TRUE,TRUE
"0.5",20083,-0.1,240,"0.75","0.75","1","6",TRUE,TRUE
"0.5",48106,-0.01,132,"0.75","0.75","0.5","3",TRUE,FALSE
"0.5",55105,-0.02,136,"0.75","0.75","0.75","3",FALSE,TRUE
"0.5",14538,-0.04,156,"0.5","1","0.25","15",FALSE,TRUE
"0.5",30405,-0.07,234,"0.75","0.75","0.25","18",TRUE,FALSE
"0.5",44680,-0.12,240,"0.75","0.75","1","12",FALSE,TRUE
"0.5",27272,-0.1,240,"0.75","0.75","0.75","6",TRUE,FALSE
"0.5",32382,-0.03,240,"0.5","1","0.25","15",FALSE,FALSE
"0.5",21887,-0.03,144,"1","0.5","0.25","6",FALSE,TRUE
"0.5",39722,-0.08,240,"0.75","0.75","0.5","6",TRUE,TRUE
"0.5",24529,-0.18,240,"0.75","0.75","0.75","9",FALSE,FALSE
"0.5",25129,-0.01,192,"1","0.5","0.75","3",FALSE,TRUE
"0.5",47819,-0.04,240,"1","0.5","0.75","18",TRUE,FALSE
"0.5",49530,-0.04,144,"0.75","0.75","0.25","3",FALSE,TRUE
"0.5",45920,-0.02,204,"0.75","0.75","0.5","3",TRUE,TRUE
"0.5",21065,-0.02,228,"0.5","1","0.5","18",FALSE,TRUE
"0.5",24646,-0.03,192,"0.5","1","1","12",FALSE,FALSE
"0.5",36454,-0.09,144,"1","0.5","1","3",TRUE,TRUE
"0.5",33101,-0.03,156,"0.75","0.75","0.5","9",FALSE,TRUE
"0.5",49852,-0.2,240,"1","0.5","1","12",TRUE,TRUE
"0.5",52027,-0.07,240,"0.75","0.75","0.75","6",FALSE,TRUE
"0.5",33812,-0.02,192,"0.5","1","0.5","18",FALSE,FALSE
"0.5",61520,-0.05,228,"1","0.5","0.75","3",TRUE,FALSE
"0.5",32016,-0.19,240,"0.5","1","0.75","3",FALSE,TRUE
"0.5",29225,-0.1,240,"0.5","1","0.25","15",FALSE,TRUE
"0.5",53709,-0.08,240,"0.5","1","0.75","3",FALSE,FALSE
"0.5",41731,-0.09,240,"0.75","0.75","0.75","6",TRUE,TRUE
"1",54691,0,228,"1","0.5","0.75","18",FALSE,FALSE
"0.5",31400,-0.08,240,"1","0.5","0.75","3",TRUE,FALSE
"1",42413,0.06,192,"0.75","0.75","0.75","12",TRUE,TRUE
"1",35186,0.04,72,"1","0.5","0.5","12",FALSE,TRUE
"1",65065,0.04,60,"0.5","1","0.25","15",FALSE,FALSE
"1",32212,0.04,156,"0.5","1","0.25","15",TRUE,FALSE
"1",20892,0,228,"0.75","0.75","0.5","15",TRUE,FALSE
"1",52665,0.06,70,"1","0.5","0.5","15",TRUE,TRUE
"1",32812,0,240,"1","0.5","0.5","12",FALSE,FALSE
"1",19062,-0.02,204,"1","0.5","0.25","15",TRUE,TRUE
"1",22391,0.05,187,"1","0.5","1","3",FALSE,TRUE
"1",52503,-0.05,216,"0.75","0.75","1","6",TRUE,FALSE
"1",25428,-0.09,240,"0.5","1","0.25","12",TRUE,FALSE
"1",33428,-0.02,240,"0.5","1","0.25","18",TRUE,TRUE
"1",53073,0.04,144,"0.5","1","0.25","15",FALSE,FALSE
"1",30459,-0.01,149,"1","0.5","0.75","18",FALSE,TRUE
"1",61347,0.05,36,"0.75","0.75","1","9",TRUE,TRUE
"1",39432,-0.01,216,"0.75","0.75","0.75","6",TRUE,TRUE
"1",51035,0.04,180,"1","0.5","0.75","6",TRUE,FALSE
"1",12866,0.05,72,"0.75","0.75","0.25","9",FALSE,FALSE
"1",42105,-0.01,240,"0.5","1","0.5","15",TRUE,TRUE
"1",14737,0.05,149,"0.75","0.75","0.75","3",FALSE,FALSE
"1",31302,-0.03,180,"0.75","0.75","0.25","15",FALSE,FALSE
"1",55244,-0.03,192,"0.75","0.75","0.5","12",FALSE,FALSE
"1",34324,0.05,144,"0.5","1","0.5","15",FALSE,FALSE
"1",19863,-0.03,156,"0.5","1","0.25","3",TRUE,FALSE
"1",40507,0.04,49,"0.75","0.75","1","15",FALSE,TRUE
"1",40687,-0.09,180,"1","0.5","0.25","12",TRUE,TRUE
"1",31229,0.04,168,"0.75","0.75","0.5","18",FALSE,TRUE
"1",39401,-0.03,240,"0.75","0.75","0.75","9",FALSE,FALSE
"1",52385,0.06,180,"0.5","1","1","18",FALSE,TRUE
"1",30188,0.02,132,"0.5","1","0.25","6",TRUE,TRUE
"1",21069,-0.07,240,"0.75","0.75","0.5","6",TRUE,FALSE
"1",27063,0.04,156,"1","0.5","0.5","6",FALSE,TRUE
"1",37968,-0.15,180,"1","0.5","0.25","9",TRUE,TRUE
"1",49051,-0.06,240,"1","0.5","0.5","12",TRUE,FALSE
"1",52241,-0.08,240,"0.75","0.75","1","6",TRUE,FALSE
"1",36663,-0.03,240,"1","0.5","0.75","9",TRUE,FALSE
"1",25463,-0.01,240,"1","0.5","0.75","15",TRUE,TRUE
"1",24411,0.04,144,"0.5","1","0.25","3",TRUE,FALSE
"1",27098,-0.06,240,"0.75","0.75","0.75","12",TRUE,FALSE
"1",43681,-0.01,168,"0.5","1","0.5","15",TRUE,FALSE
"1",60560,0.04,156,"0.5","1","1","3",TRUE,TRUE
"1",23505,-0.11,156,"0.5","1","0.25","15",FALSE,FALSE
"1",35811,0.03,168,"0.5","1","0.25","12",FALSE,FALSE
"1",64132,0.05,48,"0.75","0.75","0.5","3",FALSE,FALSE
"1",56558,0.04,180,"0.5","1","0.5","15",FALSE,FALSE
"1",45551,0.05,36,"0.75","0.75","1","12",TRUE,TRUE
"1",33608,-0.02,216,"0.75","0.75","0.25","9",TRUE,FALSE
"1",34231,-0.07,240,"0.5","1","0.75","3",TRUE,FALSE
"1",27568,0.05,36,"0.5","1","1","3",FALSE,FALSE
"1",54835,-0.06,240,"1","0.5","0.5","18",FALSE,FALSE
"1",42434,-0.02,216,"1","0.5","0.75","9",TRUE,FALSE
"1",30424,0.03,60,"0.5","1","0.75","6",FALSE,FALSE
"1",56091,0.05,108,"1","0.5","0.5","3",FALSE,TRUE
"1",19838,-0.07,240,"1","0.5","0.25","12",TRUE,FALSE
"1",35826,0,228,"0.75","0.75","1","9",FALSE,FALSE
"1",17122,0.06,156,"0.5","1","1","18",TRUE,TRUE
"1",36598,0,224,"0.75","0.75","1","18",FALSE,FALSE
"1",59444,0.07,156,"0.75","0.75","1","18",FALSE,FALSE
"1",45535,0,180,"1","0.5","0.75","9",FALSE,FALSE
"1",45063,-0.02,240,"0.75","0.75","0.25","15",FALSE,FALSE
"1",15510,0.04,168,"1","0.5","0.25","6",FALSE,FALSE
"1",52781,0,240,"1","0.5","0.25","6",TRUE,FALSE
"1",58952,0.05,60,"1","0.5","0.5","12",FALSE,FALSE
"1",55586,0.03,36,"0.5","1","1","9",FALSE,FALSE
"1",53765,-0.03,240,"1","0.5","1","12",TRUE,FALSE
"1",35917,0.04,144,"0.5","1","0.25","3",FALSE,TRUE
"1",20849,0.04,45,"0.75","0.75","0.5","12",TRUE,FALSE
"1",42082,0.05,36,"0.5","1","1","15",FALSE,FALSE
"1",23948,0.05,36,"0.75","0.75","0.75","6",TRUE,FALSE
"1",19461,0.05,145,"0.75","0.75","0.75","9",FALSE,FALSE
"1",49033,-0.05,168,"0.5","1","0.75","12",TRUE,TRUE
"1",49648,-0.03,120,"1","0.5","0.25","15",TRUE,TRUE
"1",55282,-0.05,240,"1","0.5","0.5","12",TRUE,FALSE
"1",50964,0.02,204,"0.5","1","0.25","12",FALSE,TRUE
"1",19779,-0.12,240,"1","0.5","0.75","3",TRUE,TRUE
"1",37895,-0.01,168,"1","0.5","0.5","18",TRUE,TRUE
"1",28816,0.02,168,"1","0.5","1","18",FALSE,TRUE
"1",46462,-0.07,234,"0.5","1","0.75","3",TRUE,FALSE
"1",59906,0.06,180,"0.75","0.75","0.75","15",FALSE,FALSE
"1",41447,0.04,108,"1","0.5","0.25","3",FALSE,TRUE
"1",47858,-0.09,240,"0.5","1","1","18",FALSE,TRUE
"1",49056,0.04,44,"0.5","1","1","3",TRUE,TRUE
"1",59248,0.03,36,"1","0.5","0.75","18",FALSE,TRUE
"1",22372,0,216,"1","0.5","0.75","6",TRUE,TRUE
"1",44582,0,228,"0.5","1","1","18",TRUE,FALSE
"1",28107,-0.01,216,"0.75","0.75","0.5","18",TRUE,TRUE
"1",25152,0.05,204,"1","0.5","0.5","3",TRUE,TRUE
